"Date","Area","OSgrid","longitude","latitude","Alt","Aspect","Incline","Location","Obs","FAH","OAH","Air.Temp","Wind.Dir","Wind.Speed","Cloud","Precip.Code","Drift","Total.Snow.Depth","Foot.Pen","Ski.Pen","Rain.at.900","Summit.Air.Temp","Summit.Wind.Dir","Summit.Wind.Speed","Max.Temp.Grad","Max.Hardness.Grad","No.Settle","Snow.Index","Insolation","Crystals","Wetness","AV.Cat","Snow.Temp"
2014-02-14 12:55:00,"Lochaber","NN194746",-4.96133989442216,56.8276862532928,"1080",30,25,"Aonach Mor: North slopes","KM","Considerable -","Considerable -","-2.6",140,25,100,"2 - Trace","1",121,15,NA,0,-3,NA,NA,0,1,402,6,6,0,1,NA,-2.5
2014-02-15 11:30:00,"Lochaber","NN189740",-4.96909530050315,56.8221088909024,"1140",240,15,"Top of Wesy face of Aonach Mor","BF","Considerable -","Considerable -","-2.1",320,5,100,"6 - Snow Showers","0",53,6,NA,0,-2.2,10,10,0,3,408,6,8,10,1,NA,-2.9
2014-02-16 12:00:00,"Lochaber","NN194733",-4.96041904994303,56.8160233334148,"1200",100,20,"Top of Spikes Gully, Aonach Mor","BF","Considerable -","Considerable -","-4.9",270,15,80,"6 - Snow Showers","1",275,6,NA,0,-4.9,300,15,0,2,414,6,8,0,1,NA,-5.3
2014-02-17 13:15:00,"Lochaber","NN171733",-4.99804220637256,56.8151245034842,"1000",320,20,"Carn Beag Dearg","KM","Considerable -",NA,"-1.1",130,20,100,"6 - Snow Showers","1",210,15,NA,0,-2,140,20,0,1,420,6,8,0,1,NA,-1.2
2014-02-19 10:40:00,"Lochaber","NN194719",-4.95942814785027,56.8034632304865,"1080",55,30,"Aonach Mor/Beag Col","BF","High","Considerable -","-0.8",220,5,70,"2 - Trace","0",140,10,NA,0,-1.5,220,5,0,2,422,2,8,0,1,NA,-1.4
2014-02-20 11:00:00,"Lochaber","NN164740",-5.00999623671322,56.821128455829,"675",320,20,"Carn Dearg Beag","GM","Considerable -","Considerable -","0.3",225,40,100,"8 - Snow","1",52,20,NA,1,-2,225,32,0,1,430,8,8,NA,2,NA,0
2014-02-21 12:00:00,"Lochaber","NN167721",-5.00372312143305,56.804201659109,"700",280,5,"Ben Nevis","GM","Considerable +","Considerable +","0",180,40,100,"10 - Heavy Snow","1",100,20,NA,0,-4,225,50,0,2,440,10,8,NA,1,NA,-0.5
2014-02-22 13:00:00,"Lochaber","NN168722",-5.00215963480205,56.8051381603829,"700",330,5,"Ben Nevis","GM","High","Considerable +","1.4",0,30,100,"8 - Snow","1",230,20,NA,0,-2,225,45,0,1,448,8,8,0,2,NA,0
2014-02-23 12:15:00,"Lochaber","NN170717",-4.99853059108647,56.800731270582,"850",10,20,"Below NE buttress, Ben Nevis","BF/BM","Considerable -","Considerable -","1.6",90,35,100,"6 - Snow Showers","0",200,10,NA,1,-0.5,220,35,0,2,454,6,8,0,2,NA,0
2014-02-24 12:30:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1180",90,45,"Aonach Mor","GM","Considerable -","Considerable -","-0.5",0,0,100,"4 - Light Showers","0",NA,25,NA,0,-1,200,15,0,4,458,4,8,NA,1,NA,-0.5
2014-02-25 11:15:00,"Lochaber","NN187744",-4.97265194062048,56.8256195006537,"970",330,15,"Aonach Mor","GM","Considerable +","Considerable -","-0.3",180,25,100,"6 - Snow Showers","1",240,15,5,0,-2,170,35,0,3,464,6,8,0,1,NA,-1.2
2014-02-26 11:00:00,"Lochaber","NN197751",-4.95678461515131,56.8322884578668,"900",60,25,"Aonach Mor","GM","Considerable -","Considerable -","1.6",225,5,100,"6 - Snow Showers","1",300,10,10,0,-2,225,32,0,1,470,6,8,0,1,NA,-0.2
2014-02-27 14:14:00,"Lochaber","NN194746",-4.96133989442216,56.8276862532928,"1100",10,10,"Aonach Mor","BF","Considerable -","Considerable -","-2",260,20,100,"6 - Snow Showers","1",300,10,NA,0,-2.2,240,20,0,1,476,6,8,5,1,NA,-1.5
2014-02-28 12:28:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1180",90,40,"Aonach Mor","GM","Considerable +","Considerable -","-2.6",225,30,100,"6 - Snow Showers","1",NA,30,NA,0,-4,225,31,0,3,482,6,8,0,1,NA,-2.4
2014-03-01 13:00:00,"Lochaber","NN167719",-5.00357950999155,56.8024074282086,"800",0,-1,"Ben Nevis","GM","Considerable -","Considerable -","-1",90,20,100,"0 - None","1",70,20,NA,0,-4,210,15,0,3,482,0,10,5,1,NA,-0.2
2014-03-02 13:00:00,"Lochaber","NN199737",-4.95252229731516,56.81980585233,"890",20,30,"Lower Coire an Lochan","BF","Considerable -","Considerable -","-1.5",140,3,100,"8 - Snow","1",300,12,NA,0,-3,180,20,0,1,490,8,10,5,1,NA,-1.1
2014-03-03 13:25:00,"Lochaber","NN193745",-4.96290533832699,56.8267502469335,"1110",320,23,"Aonach Mor: Aonach an Nid.","KM/AK","Considerable -","Considerable +","-2.5",230,15,100,"4 - Light Showers","1",300,4,NA,0,-2.5,220,15,0,3,498,8,10,5,1,NA,-2.3
2014-03-04 13:25:00,"Lochaber","NN193746",-4.96297623619926,56.8276473921724,"1050",340,25,"Aonach Mor North slopes","KM","High","High","-2.2",240,30,90,"2 - Trace","1",300,30,NA,0,-2.5,210,30,0,1,506,8,10,0,1,NA,-2.7
2014-03-05 13:00:00,"Lochaber","NN167722",-5.0037949334023,56.8050987742759,"680",300,5,"Ben Nevis","GM","High","Low","3",180,25,100,"0 - None","0",300,15,NA,1,-1,225,40,0,2,506,0,10,0,2,NA,0
2014-03-06 11:30:00,"Lochaber","NN190738",-4.96731723299276,56.8203535448182,"1200",310,5,"Aonach Mor","GM","Considerable -","Moderate","-1.1",225,15,100,"2 - Trace","0",70,0,0,0,-1,225,17,0,4,508,2,10,2,0,NA,0
2014-03-07 12:30:00,"Lochaber","NN168721",-5.00208786178136,56.8042410438774,"700",315,10,"Ben Nevis","GM","Moderate","Moderate","-1.1",315,50,100,"4 - Light Showers","1",NA,4,NA,0,-6,270,50,0,4,512,4,10,5,0,NA,0
2014-03-08 12:00:00,"Lochaber","NN163743",-5.01184837404848,56.823780278003,"600",320,15,"Carn Dearg Beag","GM","Considerable -","Moderate","4.7",225,50,100,"0 - None","0",60,10,NA,1,2,225,50,0,1,512,0,10,0,2,NA,0
2014-03-09 11:30:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1200",70,40,"Top of Left Twin, Aonach Mor","BF","Moderate","Moderate","-0.8",250,20,100,"4 - Light Showers","1",300,10,NA,1,-0.8,250,20,0,1,516,4,10,0,2,NA,-4
2014-03-10 12:30:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1180",90,45,"Aonach Mor","GM","Moderate","Moderate","-0.7",225,10,70,"0 - None","0",NA,10,NA,0,-1,225,11,0,2,518,2,10,0,0,NA,0
2014-03-11 13:00:00,"Lochaber","NN170720",-4.99874563902615,56.8034226298201,"800",315,10,"Ben Nevis","GM","Moderate","Moderate","2.8",140,5,70,"0 - None","0",NA,0,0,0,1,225,10,0,3,518,0,10,0,0,NA,0
2014-03-12 12:20:00,"Lochaber","NN162316",-4.98307639589833,56.4406599703599,"960",40,30,"Coire na Ciste, Ben Nevis","BF","Considerable -","Moderate","0.3",160,5,0,"0 - None","1",300,8,NA,0,0,200,10,0,3,518,0,10,10,1,NA,-2.1
2014-03-13 11:40:00,"Lochaber","NN194733",-4.96041904994303,56.8160233334148,"1200",100,15,"Spikes Gully, Aonach Mor","BF","Moderate","Moderate","1.8",250,15,100,"0 - None","0",100,8,NA,1,1.8,250,15,0,1,518,0,10,0,2,NA,0
2014-03-14 11:40:00,"Lochaber","NN167719",-5.00357950999155,56.8024074282086,"800",60,20,"Below Douglas Boulder","BF","Moderate","Moderate","3.7",300,15,100,"0 - None","0",160,3,NA,1,1.5,250,30,0,2,518,0,10,0,2,NA,0
2014-03-15 12:00:00,"Lochaber","NN164742",-5.01014025720123,56.8229226707514,"620",320,15,"Carn Dearg Beag","GM","Moderate","Moderate","6.3",270,35,100,"0 - None","0",60,10,NA,1,2,270,30,0,1,518,0,10,0,2,NA,0
2014-03-16 11:30:00,"Lochaber","NN195747",-4.9597743724923,56.828622240677,"1080",110,40,"Winger Wall, Aonach Mor","BF","Moderate","Moderate","2.3",260,25,100,"0 - None","0",300,8,NA,1,2,260,30,0,2,518,0,12,0,2,NA,0
2014-03-17 12:35:00,"Lochaber","NN193744",-4.9628344445699,56.8258531015074,"1120",350,30,"Aonach Mor: North slopes","KM; BM","Considerable -","Moderate","1",270,25,100,"2 - Trace","0",210,10,NA,1,1,270,40,0,1,518,0,12,0,2,NA,0
2014-03-18 11:30:00,"Lochaber","NN190750",-4.96816933767042,56.831119243445,"850",270,10,"Aonach Mor","GM","Moderate","Moderate","2.4",270,15,100,"0 - None","0",120,5,5,1,0,270,30,0,1,518,0,12,0,2,NA,0
2014-03-19 12:00:00,"Lochaber","NN168724",-5.00230319333533,56.8069323928275,"700",290,15,"Ben NEvis","GM","Considerable -","Considerable -","5",225,40,100,"0 - None","0",50,10,NA,1,1,225,40,0,1,518,0,12,0,2,NA,0
2014-03-20 10:30:00,"Lochaber","NN163740",-5.01163222007056,56.821088959931,"650",320,15,"Carn Dearg Beag","GM","Considerable +","Considerable -","1.2",225,40,100,"6 - Snow Showers","1",60,10,NA,0,-3,240,45,0,1,524,6,12,0,2,NA,0
2014-03-21 12:40:00,"Lochaber","NN195745",-4.95963272868231,56.8268279451033,"1080",90,40,"Aonach Mor","GM","Considerable +","High","-2.7",225,25,100,"6 - Snow Showers","1",400,30,NA,0,-4,225,25,0,1,530,6,12,0,1,NA,-3.2
2014-03-22 11:30:00,"Lochaber","NN195746",-4.9597035485318,56.8277250929837,"1080",120,30,"Winger Wall","BF","Considerable +",NA,"-2",240,20,100,"8 - Snow","1",300,30,NA,0,-2.2,25,25,0,2,538,8,12,0,1,NA,-2.2
2014-03-24 11:00:00,"Lochaber","NN186742",-4.97414585429633,56.8237862193021,"1030",300,20,"Aonach Mor","GM","Considerable -","Considerable -","-3.8",135,25,20,"0 - None","1",50,5,5,0,-3,135,40,0,2,346,0,12,0,0,NA,-2.6
2014-03-25 11:00:00,"Lochaber","NN188741",-4.97080245995096,56.8229670701434,"1120",350,10,"Aonach Mor","GM","Considerable -","Low","0.2",180,20,80,"0 - None","1",350,20,10,1,-1,225,25,0,1,346,0,12,0,2,NA,-1.1
2014-03-26 12:30:00,"Lochaber","NN194742",-4.96105648365425,56.8240976659298,"1100",135,40,"Aonach Mor","GM","Moderate","Low","0.4",0,0,10,"0 - None","0",80,50,30,0,0,45,10,0,0,346,0,12,0,2,NA,0
2014-03-27 12:00:00,"Lochaber","NN168723",-5.00223141198659,56.8060352766995,"730",270,20,"Carn Mor Dearg","GM","Low","Low","0.4",135,30,80,"0 - None","0",60,0,0,0,-3,135,35,0,2,346,0,12,0,0,NA,0
2014-03-28 11:30:00,"Lochaber","NN194748",-4.96148162448436,56.8294805458513,"1050",320,10,"Aonach Mor","GM","Low","Low","-1.2",90,15,70,"0 - None","0",30,0,0,0,-2,135,15,0,2,346,0,12,0,0,0,-0.9
2014-03-29 13:00:00,"Lochaber","NN163721",-5.01026411835952,56.8040439059527,"870",90,40,"Ben Nevis","GM","Low","Moderate","2.3",135,15,100,"0 - None","0",NA,15,NA,0,0,135,30,0,3,346,0,12,0,2,NA,0
2014-03-30 12:15:00,"Lochaber","NN192730",-4.96347807763839,56.813254184477,"1200",320,30,"Aonach Mor: top of West Face","KM","Low","Low","2.6",150,15,100,"0 - None","0",105,12,NA,0,3,135,30,0,3,346,0,12,0,1,NA,-0.3
2014-03-31 13:10:00,"Lochaber","NN167737",-5.00487261306116,56.8185554791217,"800",320,20,"Carn Dearg Beag","GM","Low","Low","8.8",135,30,100,"0 - None","0",45,30,NA,0,3,135,35,0,0,346,0,12,0,2,NA,0
2014-04-01 12:25:00,"Lochaber","NN176723",-4.98914856185596,56.8063496054966,"1180",300,25,"Carn Mor Dearg","KM","Low","Low","1.5",130,15,90,"2 - Trace","0",145,15,NA,0,1,130,35,0,2,350,4,20,0,2,NA,0
2014-04-02 11:00:00,"Lochaber","NN164744",-5.01028429440741,56.8247168849176,"950",0,5,"Aonach Mor","GM","Low","Low","2.8",135,10,70,"0 - None","0",25,2,NA,0,0,135,22,0,1,350,0,20,0,NA,NA,0
2014-04-03 10:00:00,"Lochaber","NN168723",-5.00223141198659,56.8060352766995,"750",260,15,"Ben Nevis","GM","Low","Low","4.2",135,20,100,"0 - None","0",50,15,NA,1,0,135,35,0,0,350,0,20,NA,2,NA,0
2014-04-04 09:30:00,"Lochaber","NN191737",-4.96561027264234,56.8194953155488,"1200",0,5,"Aonach Mor","GM","Low","Low","3.2",225,5,100,"0 - None","0",50,5,5,1,3,225,10,0,0,350,0,20,0,2,NA,0
2014-04-05 12:00:00,"Lochaber","NN193745",-4.96290533832699,56.8267502469335,"1130",320,10,"Aonach Mor","GM, KM,","Low","Low","4.7",180,5,100,"0 - None","0",60,10,10,1,2,15,180,0,0,350,0,20,0,2,NA,0
2014-04-06 10:30:00,"Lochaber","NN197751",-4.95678461515131,56.8322884578668,"850",60,20,"G and T Gully","BF","Low","Low","7.5",150,10,100,"0 - None","0",130,2,NA,1,5.5,160,15,0,1,350,0,12,0,2,NA,0
2014-04-07 10:00:00,"Lochaber","NN192741",-4.96425793061611,56.8231227881645,"1200",310,5,"Aonach Mor","GM","Moderate","Low","-1",0,0,100,"0 - None","0",45,0,0,0,-1,200,7,0,1,350,0,20,0,0,NA,0
2014-04-08 10:00:00,"Lochaber","NN187743",-4.97258081694487,56.8247223629816,"1000",345,20,"Aonach Mor","GM","Moderate","Low","-0.7",270,15,100,"4 - Light Showers","0",50,4,4,0,-2,270,20,0,3,354,4,20,0,1,NA,0
2014-04-09 10:30:00,"Lochaber","NN167720",-5.00365131362958,56.8033045437532,"750",330,20,"Ben Nevis","BF","Moderate","Low","5.5",150,5,100,"0 - None","0",150,1,NA,1,3.5,240,20,0,1,354,0,12,0,2,NA,0
2014-04-10 12:00:00,"Lochaber","NN191741",-4.96589406912964,56.8230838907975,"1190",320,5,"Aonach Mor","GM","Moderate","Moderate","-0.7",270,10,100,"2 - Trace","1",40,2,2,1,-1,270,15,0,2,356,2,20,0,0,NA,0
2014-04-11 10:00:00,"Lochaber","NN193745",-4.96290533832699,56.8267502469335,"1100",320,10,"Aonach Mor","GM","Considerable -","Moderate","-1.1",225,25,100,"4 - Light Showers","1",60,5,5,1,-2,225,30,0,2,360,4,20,0,0,NA,0
2014-04-12 10:00:00,"Lochaber","NN168721",-5.00208786178136,56.8042410438774,"740",290,15,"Ben Nevis","GM","Considerable -",NA,"5.4",225,30,100,"4 - Light Showers","1",55,15,NA,1,-1,225,30,0,0,364,4,20,0,2,NA,0
2014-04-17 11:55:00,"Lochaber","NN194746",-4.96133989442216,56.8276862532928,"1075",90,40,"Aonach Mor: Coire Dubh","KM","Moderate","Moderate","-0.4",260,20,90,"4 - Light Showers","0",350,12,NA,0,-1.5,250,45,0,2,368,4,20,0,1,NA,0
2014-04-18 11:50:00,"Lochaber","NN194719",-4.95942814785027,56.8034632304865,"1080",60,40,"Aonach Mor - Aonach Beag col","KM","Moderate","Moderate","2.8",220,3,0,"0 - None","0",350,8,NA,0,1,270,15,0,2,368,0,20,0,2,NA,0
2014-04-19 10:30:00,"Lochaber","NN173717",-4.99362522954314,56.8008491519588,"860",300,10,"Ben Nevis","GM","Moderate","Low","6.7",135,10,0,"0 - None","0",40,3,NA,0,3,135,10,0,1,368,0,20,0,NA,NA,0
2014-04-20 11:30:00,"Lochaber","NN194730",-4.96020664601282,56.8133318858747,"1215",80,35,"Aonach Mor","GM","Low",NA,"3",135,5,0,"0 - None","0",60,10,5,0,3,135,5,0,0,368,0,20,0,0,NA,0
2014-12-11 12:55:00,"Lochaber","NN195751",-4.96005770945091,56.8322108295792,"950",30,35,"Aonach Mor: Aonach an Nid NE slopes","KM","Considerable +","Considerable +","-3.2",260,20,100,"6 - Snow Showers","1",133,30,-1,0,-5.1,253,44,0.6,2,6,6,2,5,1,-1,-3.5
2014-12-12 12:45:00,"Lochaber","NN195749",-4.95991603274762,56.8304165355023,"940",70,35,"Aonach Mor: Aonach an Nid NE slopes","KM","Considerable +",NA,"-2.4",280,20,100,"8 - Snow","1",165,35,0,0,-3.7,252,28,0.8,2,14,-1,2,5,1,-1,-3
2014-12-14 12:10:00,"Lochaber","NN167718",-5.00350771051863,56.8015103124753,"810",20,20,"Below Douglas Boulder, Ben Nevis","BF","Considerable -","Considerable -","-0.4",300,25,100,"4 - Light Showers","0",80,15,0,0,-2.6,235,43,0.7,1,26,4,2,5,1,-1,0
2014-12-15 11:00:00,"Lochaber","NN169717",-5.00016570328851,56.800691933978,"800",0,25,"Ben Nevis","GM","Considerable -","Considerable -","-3.2",270,15,100,"6 - Snow Showers","0",60,10,0,0,-5,249,32,1.7,2,-1,6,2,0,0,-1,-3.1
2014-12-16 11:00:00,"Lochaber","NN194733",-4.96041904994303,56.8160233334148,"1200",110,15,"Top of Spikes Gully, Aonach Mor","BF","Considerable -","Moderate","-6",280,10,10,"6 - Snow Showers","1",240,4,0,0,-6,250,20,2,2,38,6,2,0,1,-1,-4
2014-12-17 12:45:00,"Lochaber","NN168972",-5.0202344043766,57.0294113570977,"700",250,10,"Ben Nevis","GM","Considerable -","Moderate","2.9",270,25,100,"0 - None","0",56,20,0,1,0.4,245,25,0.2,1,38,0,2,0,1,-1,0
2014-12-18 12:00:00,"Lochaber","NN197753",-4.95692615219838,56.8340827564741,"850",90,10,"Aonach Mor: Aonach an Nid NE slopes","GM","Considerable -","Considerable -","3.8",270,30,100,"2 - Trace","0",40,20,0,1,0.3,240,36,0,0,38,40,2,0,1,-1,0
2014-12-19 12:00:00,"Lochaber","NN165720",-5.00692174254172,56.8032257126703,"780",10,15,"Lower Coire na Ciste, Ben Nevis","BF","Considerable -","Considerable -","-1.2",330,20,95,"4 - Light Showers","1",90,20,0,0,-4,248,43,0.8,1,44,6,2,5,2,-1,-1.7
2014-12-20 12:15:00,"Lochaber","NN195746",-4.9597035485318,56.8277250929837,"1100",140,30,"Coire Dubh, Aonach Mor","BF","Considerable -","Considerable -","-1.7",260,15,100,"6 - Snow Showers","1",190,5,0,0,-2,262,34,0.7,2,50,6,2,0,0,-1,-1.7
2014-12-21 12:20:00,"Lochaber","NN168719",-5.00194432823026,56.8024468103004,"760",80,10,"Below Douglas Boulder, Ben Nevis","BF","Moderate","Moderate","5.7",40,10,100,"0 - None","0",88,10,0,1,4.6,237,38,0,1,50,0,2,0,10,-1,0
2014-12-22 12:25:00,"Lochaber","NN167718",-5.00350771051863,56.8015103124753,"830",340,25,"Below SW ridge of Douglas Boulder, Ben Nevis","BF/BM","Moderate","Moderate","1",10,5,100,"2 - Trace","1",62,15,0,0,-1,246,42,0,1,50,2,2,5,2,-1,0
2014-12-23 13:20:00,"Lochaber","NN188742",-4.97087353637057,56.8238642095159,"1050",30,25,"Aonach Mor North slopes","KM/BF","Considerable -","Considerable -","-3.2",270,20,10,"4 - Light Showers","1",200,5,0,0,-2.8,241,37,2.8,1,54,4,2,0,1,-1,-1.5
2014-12-24 12:20:00,"Lochaber","NN188742",-4.97087353637057,56.8238642095159,"1050",25,25,"Aonach Mor North slopes","KM, BM","Considerable -","Considerable -","-0.9",250,25,100,"6 - Snow Showers","1",225,10,0,0,-1.9,247,40,0.8,1,60,6,2,5,1,-1,-1.1
2014-12-25 13:00:00,"Lochaber","NN168717",-5.0018008113306,56.8006525759684,"850",20,20,"Ben Nevis","GM","Considerable -","Considerable -","-2.5",0,0,0,"0 - None","0",135,10,0,0,-3.4,280,13,4.7,2,62,2,2,0,0,-1,-0.4
2014-12-26 13:30:00,"Lochaber","NN192750",-4.9648963625745,56.8311970834176,"1180",90,45,"Aonach Mor","GM","Considerable -","Considerable -","-3.9",270,5,100,"0 - None","0",-1,10,0,0,-3.7,185,7,1,3,62,0,2,5,0,-1,-3.4
2014-12-27 12:30:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1180",90,45,"Aonach Mor","GM","Considerable -","Considerable -","-5.5",0,5,0,"0 - None","0",70,15,0,0,-5.5,268,11,1.2,3,62,0,2,0,0,-1,-3.7
2014-12-28 11:30:00,"Lochaber","NN194746",-4.96133989442216,56.8276862532928,"1100",335,10,"Aonach Mor","GM","Considerable -","Considerable -","-3",180,5,100,"0 - None","0",50,10,10,0,-3.2,87,15,1.1,4,62,0,2,10,0,-1,-3
2014-12-29 12:30:00,"Lochaber","NN169721",-5.00045259796615,56.8042804072374,"730",270,15,"Ben Nevis","GM","Considerable -","Moderate","1.4",225,15,25,"0 - None","1",35,10,0,0,-5.1,270,16,0.8,4,62,0,2,0,0,-1,2.3
2014-12-30 12:00:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1190",90,45,"Aonach Mor","GM","Moderate","Moderate","0.3",225,25,80,"0 - None","0",-1,15,0,0,1.9,233,31,0,1,62,0,2,0,0,-1,0
2014-12-31 11:30:00,"Lochaber","NN195751",-4.96005770945091,56.8322108295792,"980",60,25,"Top of Cairn slope, Aonach Mor. ","BF","Moderate","Moderate","3.1",210,20,100,"0 - None","0",125,8,0,1,2.8,218,43,0,2,62,0,2,0,2,-1,0
2015-01-01 12:45:00,"Lochaber","NN168719",-5.00194432823026,56.8024468103004,"780",40,15,"Below Douglas Boulder, Ben Nevis","BF","Moderate","Moderate","6.7",140,10,100,"0 - None","0",59,2,0,1,5.3,223,44,0,2,62,0,4,0,2,-1,0
2015-01-02 11:45:00,"Lochaber","NN169717",-5.00016570328851,56.800691933978,"900",70,15,"Lower Observatory Gully, Ben Nevis","BF, BM","Considerable -","Considerable -","-2.4",340,10,100,"4 - Light Showers","1",190,6,0,0,-4.7,246,40,1.2,2,66,4,3,5,1,-1,-1.1
2015-01-03 12:00:00,"Lochaber","NN194733",-4.96041904994303,56.8160233334148,"1200",110,10,"Top of Spikes Gully, Aonach Mor","BF, BM","Moderate","Moderate","-5.5",290,5,30,"6 - Snow Showers","1",305,3,0,0,-5.5,257,31,2.5,1,72,6,3,5,1,-1,-4.1
2015-01-04 12:00:00,"Lochaber","NN195747",-4.9597743724923,56.828622240677,"1050",130,35,"Top of Winger Wall","BF/BM","Considerable -","Moderate","1",210,5,10,"2 - Trace","0",300,5,0,0,-1.2,251,23,0.7,1,74,2,3,0,1,-1,-2.1
2015-01-05 10:30:00,"Lochaber","NN196753",-4.95856277945712,56.8340439504083,"850",90,25,"Aonach Mor","GM","Considerable +","Considerable +","4.7",225,25,100,"0 - None","0",40,30,0,0,3.5,222,39,0,3,74,0,3,0,2,-1,0
2015-01-06 12:30:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1180",90,45,"Aonach Mor","GM/BF","High","Considerable -","-3.3",270,20,100,"6 - Snow Showers","0",-1,30,0,1,-3.4,231,35,5.7,3,82,8,3,0,0,-1,3.3
2015-01-07 12:35:00,"Lochaber","NN169716",-5.00009399001981,56.7997948151915,"900",25,30,"Ben Nevis: base Observatory Gully","KM","Considerable -","Considerable +","3.8",230,30,100,"","0",215,20,0,1,4.2,226,48,0,1,82,0,3,0,2,-1,0
2015-01-08 12:30:00,"Lochaber","NN193745",-4.96290533832699,56.8267502469335,"1125",90,10,"Aonach Mor","GM","Considerable +","Considerable -","-3.6",225,50,100,"0 - None","1",55,20,0,0,-4.3,237,44,1.2,2,88,6,3,0,0,-1,-3.4
2015-01-09 12:00:00,"Lochaber","NN167721",-5.00372312143305,56.804201659109,"710",270,30,"Ben Nevis","GM/KM","Considerable -","Moderate","-2.3",242,52,100,"4 - Light Showers","1",75,15,0,1,-2.3,242,52,0,3,94,6,3,0,1,-1,0
2015-01-10 13:00:00,"Lochaber","NN169721",-5.00045259796615,56.8042804072374,"730",200,5,"Ben Nevis","GM    ","Considerable +","Considerable -","-2.1",270,30,100,"4 - Light Showers","1",30,4,0,0,-5.8,240,50,0,4,98,4,3,0,1,-1,0
2015-01-11 12:50:00,"Lochaber","NN171714",-4.99668058101458,56.798079220837,"1000",90,35,"Ben Nevis: below NE Buttress","KM","Considerable +","Moderate","-1",340,30,100,"6 - Snow Showers","1",165,20,0,0,-2,256,36,0.6,1,104,6,3,5,1,-1,-1
2015-01-12 12:00:00,"Lochaber","NN169717",-5.00016570328851,56.800691933978,"860",60,15,"Lower Observatory Gully, Ben Nevis","BF/BM","Considerable -","Considerable +","-2.6",320,25,100,"6 - Snow Showers","1",200,8,0,0,-4.8,238,55,1.6,2,110,6,3,5,1,-1,-1.6
2015-01-13 11:00:00,"Lochaber","NN188750",-4.97144229627195,56.8310413177443,"825",0,10,"Aonach Mor","GM","Considerable +","Considerable +","-4.2",225,35,100,"6 - Snow Showers","1",85,25,20,0,-4.5,236,42,1.4,2,118,8,3,0,1,-1,-4.8
2015-01-14 12:00:00,"Lochaber","NN186750",-4.97471523836105,56.8309633063165,"800",70,15,"Aonach Mor","GM","High","High","-1.3",225,30,100,"6 - Snow Showers","1",100,30,30,0,-4.4,230,37,1.5,1,124,6,3,5,1,-1,-2.4
2015-01-15 12:30:00,"Lochaber","NN157745",-5.02180947967208,56.8253370235086,"450",340,10,"Carn Beag Dearg","GM","High","High","1.4",225,50,100,"8 - Snow","1",50,30,0,0,-2.7,205,55,0,1,8,132,3,0,2,-1,0
2015-01-16 11:00:00,"Lochaber","NN192740",-4.96418701431685,56.8222256433111,"1200",110,75,"Top of Left Twin, Aonach Mor","BF/ BM","Considerable -","Considerable -","-8.1",270,15,80,"10 - Heavy Snow","1",300,20,0,0,-8,256,30,1.4,1,90,10,4,5,1,-1,-6.6
2015-01-17 12:00:00,"Lochaber","NN194746",-4.96133989442216,56.8276862532928,"1080",80,30,"Aonach Mor","GM","Considerable -","Considerable -","-5",270,10,100,"0 - None","0",170,25,0,0,-6.3,253,21,0.5,1,90,0,4,0,1,-1,-5.3
2015-01-18 12:00:00,"Lochaber","NN191748",-4.96639087155253,56.82936389027,"1200",0,0,"Aonach Mor","GM","Considerable -","Considerable -","-6.2",30,20,100,"0 - None","0",40,5,0,0,-6.2,177,22,1.9,2,90,0,4,0,1,-1,-5.3
2015-01-19 14:30:00,"Lochaber","NN168717",-5.0018008113306,56.8006525759684,"860",40,25,"Ben Nevis","GM","Considerable -","Considerable -","-3.9",40,5,40,"0 - None","0",105,15,5,0,-8.7,126,16,3.6,2,90,0,4,0,0,-1,-8.1
2015-01-20 11:20:00,"Lochaber","NN195743",-4.95949110131503,56.8250336487812,"1120",30,25,"Aonach Mor","GM","Considerable -","Moderate","-4.8",180,20,100,"0 - None","1",230,20,5,0,-5.4,208,29,1.3,1,90,0,4,0,0,-1,-5.9
2015-01-21 12:00:00,"Lochaber","NN194719",-4.95942814785027,56.8034632304865,"1080",30,25,"Aonach Mor/Beag Col","BF BM","Moderate","Moderate","-4.5",200,5,50,"2 - Trace","1",90,2,0,0,-5.3,190,25,1.6,2,92,2,4,0,1,-1,-5.9
2015-01-22 14:12:00,"Lochaber","NN205732",-4.94235421977356,56.8155520396495,"1020",20,15,"Stob a Cul Choire","BF","Considerable +","Considerable -","-3.3",220,10,90,"0 - None","1",105,10,0,0,-4.5,20,193,0.8,2,92,0,4,0,1,-1,-4.1
